feature	cluster	vt_score
AIMP2	3	3.346093005162122
AIMP2	4	-0.2351407482631681
AIMP2	5	1.4012664840934383
HHIPL1	1	-1.1839472279448615
HHIPL1	2	-1.7115478375143087
HHIPL1	3	-2.0633650824073277
HHIPL1	4	1.2926567263449695
HHIPL1	5	3.362102067055696
PPFIA4	1	2.4133230230845006
PPFIA4	2	-1.2095307787070946
PPFIA4	3	-1.0060314475659897
PPFIA4	4	-0.4167525024204856
PPFIA4	5	-0.25416464734161826
HIBCH	1	-0.7202312995593952
HIBCH	2	-1.6987997578090126
HIBCH	3	-1.946134298525047
HIBCH	4	3.3868247645237144
HIBCH	5	0.6794162959989769
GABRA2	1	-0.22481924905564551
GABRA2	2	0.2680747841236557
GABRA2	3	-1.7431025024578957
GABRA2	4	1.0413340608185677
GABRA2	5	0.27549329977183373
PPFIA2	1	0.5043825243731267
PPFIA2	2	-2.185690879975645
PPFIA2	3	-2.3376939084847708
PPFIA2	4	0.39554943091970163
PPFIA2	5	3.0732607063551085
PDE2A	1	2.3397970079634054
PDE2A	2	-1.2832093933519677
PDE2A	3	-1.6217811401479745
PDE2A	4	0.42324810927049844
PDE2A	5	-0.4568182269995185
C5orf22	1	-1.9378188141037074
C5orf22	2	-0.05753796766051406
C5orf22	3	2.82419991476031
C5orf22	4	-0.5841978208670208
C5orf22	5	0.6277176986908302
MDM1	1	-2.167373051001749
MDM1	2	1.6988867553646374
MDM1	3	-1.1053123757976024
MDM1	4	0.8285508000893479
MDM1	5	0.6837694323670961
INTS12	1	-2.7029481184789717
INTS12	2	-0.3014914131673444
INTS12	3	1.1300116402321239
INTS12	4	-0.1072826700871906
INTS12	5	2.54586439477753
NKAP	1	-2.9263005870569527
NKAP	2	-0.2150854778747339
NKAP	3	0.5615112993757844
NKAP	4	1.738146133087983
NKAP	5	1.3167240911160438
ENTPD2	1	-0.6659953762816967
ENTPD2	2	1.607742476979441
ENTPD2	3	-1.1122537443386222
ENTPD2	4	-1.3777906841701255
ENTPD2	5	1.297723888575314
IFRD2	1	-2.2845515280132984
IFRD2	2	-1.0783092394490785
IFRD2	3	3.9129039716043583
IFRD2	4	-0.6107031976765264
IFRD2	5	1.2536913958758065
RPUSD4	1	-2.004552154093543
RPUSD4	2	-1.8945509116774284
RPUSD4	3	2.0640989513005596
RPUSD4	4	2.632050839508167
RPUSD4	5	-0.010704600491913121
TIMM17B	1	-2.075957400594478
TIMM17B	2	-1.0164014502678431
TIMM17B	3	3.5484482791751875
TIMM17B	4	-0.5009739940408711
TIMM17B	5	1.1288862481545174
BCS1L	1	-1.4871354296066286
BCS1L	2	-1.6723197320737033
BCS1L	3	-0.40571828845334035
BCS1L	4	2.046071459949023
BCS1L	5	1.6501379238641103
TMEFF2	1	-0.34536290183912033
TMEFF2	2	-0.9930657854284707
TMEFF2	3	-1.253555965704856
TMEFF2	4	-0.010642101261941714
TMEFF2	5	2.3662581246447223
MLH3	1	-1.091756404819641
MLH3	2	-0.3773818198198274
MLH3	3	-0.3189151174135802
MLH3	4	0.8026236044615774
MLH3	5	1.0464749780017113
RRS1	1	-1.9738781446048843
RRS1	2	-1.6727050994345638
RRS1	3	1.5411515819756691
RRS1	4	1.0529359513944994
RRS1	5	1.6852247206743505
LRCH2	1	-2.2980774614514208
LRCH2	2	-0.10626530794505497
LRCH2	3	-0.24002855760782688
LRCH2	4	0.8548594358654381
LRCH2	5	1.9925539957772682
MMP24	1	1.5613124286706368
MMP24	2	-1.3688193934553092
MMP24	3	-1.4016765294908953
MMP24	4	0.2605697945979988
MMP24	5	0.48555609812396405
TMEM150C	1	-1.909397818203652
TMEM150C	2	0.144177381914364
TMEM150C	3	-3.040969078426693
TMEM150C	4	0.4860654256360461
TMEM150C	5	3.8051345766324385
INAVA	1	-1.103259069357329
INAVA	2	-1.0302453281114634
INAVA	3	-0.2883864192615641
INAVA	4	0.1360376409224415
INAVA	5	2.362818538669483
CPOX	1	-1.9064919334821755
CPOX	2	-1.0913058042070503
CPOX	3	2.263065721281792
CPOX	4	-0.2315534444774796
CPOX	5	1.7321474244316564
MTX2	1	-1.1753080504764268
MTX2	2	-2.086984617346641
MTX2	3	1.8402526262371324
MTX2	4	0.8450346794918999
MTX2	5	1.2027333508145508
LEO1	1	-2.3610747097123848
LEO1	2	0.9250416845648447
LEO1	3	1.8654021787957011
LEO1	4	-0.7278151892552943
LEO1	5	0.962240040205608
LAMP5	1	-0.2532270459508773
LAMP5	2	0.6807507891221033
LAMP5	3	-1.5875470300295889
LAMP5	4	-0.5912838974690254
LAMP5	5	1.376771589658262
FITM2	1	-2.325138410741136
FITM2	2	0.12304769764611834
FITM2	3	1.1010009792935056
FITM2	4	-0.7829817070952305
FITM2	5	2.381531028216936
AP4B1	1	-0.15092770049575943
AP4B1	2	-2.1192155817823863
AP4B1	3	-0.48445873870965445
AP4B1	4	1.264395221343223
AP4B1	5	1.4601835702394588
DARS2	1	-1.2074697883087193
DARS2	2	-1.0864590939203076
DARS2	3	1.7094066173695595
DARS2	4	-0.6016367548922692
DARS2	5	1.7406348870226311
ARHGAP30	1	0.8820112595343028
ARHGAP30	2	-0.775214493188198
ARHGAP30	3	-3.4671236999507933
ARHGAP30	4	-1.2310667795773187
ARHGAP30	5	3.676334655298862
NEDD4	1	-4.129047971979023
NEDD4	2	2.38535085297059
NEDD4	3	1.8804079207727067
NEDD4	4	-0.5129829869473118
NEDD4	5	1.1998067173067994
BTBD17	1	-0.5895280803574051
BTBD17	2	-1.1491887680778419
BTBD17	3	-2.0970324261675937
BTBD17	4	1.1076416113770495
BTBD17	5	2.335991733953656
DYNC1I1	1	1.768231237696282
DYNC1I1	2	-0.3572342590424918
DYNC1I1	3	-2.9925682930793323
DYNC1I1	4	0.43484374573846557
DYNC1I1	5	0.2608444014638848
FAT4	1	-2.6666007910063967
FAT4	2	-1.2857563904421234
FAT4	3	3.123798214710393
FAT4	4	0.08766254449677481
FAT4	5	1.8016597844040907
DNASE1	1	0.8050873718975067
DNASE1	2	-2.468191125612158
DNASE1	3	-0.2934784045453852
DNASE1	4	1.6502976731481105
DNASE1	5	0.2328406296921645
TBK1	1	-0.5213737565718671
TBK1	2	0.10506196137822131
TBK1	3	0.34286953601713827
TBK1	4	-1.5908764356017455
TBK1	5	1.7782773190588261
STAT5A	1	-1.8272395064678215
STAT5A	2	0.4876038563996503
STAT5A	3	-2.9812446170330666
STAT5A	4	0.18516460538980445
STAT5A	5	3.6136926576045516
STC2	1	-1.7929649016548397
STC2	2	-0.7646349734995715
STC2	3	5.478309498152808
STC2	4	0.003685906614664536
STC2	5	-1.4119103326175282
ZNF8	1	-1.4864375407235024
ZNF8	2	-0.8534846980325795
ZNF8	3	0.8724273090447426
ZNF8	4	2.0240907574510656
ZNF8	5	-0.1425329134362256
GNG3	1	1.5128422692025247
GNG3	2	1.4710087923738964
GNG3	3	-1.9339432515784194
GNG3	4	-1.4186675559893929
GNG3	5	-0.3076600470926416
ARRB1	1	1.5982526618784652
ARRB1	2	-1.2488703128804601
ARRB1	3	-1.853871887943182
ARRB1	4	0.7772990220134922
ARRB1	5	0.15653426137394785
TTC38	1	-3.5843039074805088
TTC38	2	0.41560048567904007
TTC38	3	0.7425818623859902
TTC38	4	1.18945825305625
TTC38	5	1.802436543539124
AC026464.4	1	-2.282159645756929
AC026464.4	2	-0.8135859255397487
AC026464.4	3	2.1389027379067653
AC026464.4	4	-0.028464918052576716
AC026464.4	5	1.7577197830531976
SNAPC4	1	0.08322975394891298
SNAPC4	2	-2.159415300025299
SNAPC4	3	-0.29829563878751714
SNAPC4	4	1.1392084412173193
SNAPC4	5	1.223738950335811
SPTBN4	1	2.340835504778619
SPTBN4	2	-1.6096374485596185
SPTBN4	3	-2.592149553659015
SPTBN4	4	0.43648928139626714
SPTBN4	5	0.6033140001298146
ATP9B	1	-1.4811654431689405
ATP9B	2	-0.29778764779596684
ATP9B	3	-1.5526121271883238
ATP9B	4	1.803424430042746
ATP9B	5	1.3489456006840912
CWC27	1	-2.409616131633466
CWC27	2	-0.8056144065933767
CWC27	3	1.3627156176962059
CWC27	4	1.694933259587707
CWC27	5	0.7815674408719154
RASL10B	1	0.05111452223428314
RASL10B	2	-2.8628514812679047
RASL10B	3	-1.481790870458544
RASL10B	4	2.069878757837156
RASL10B	5	1.9639497338439635
PAWR	1	-1.7477194283935364
PAWR	2	-1.851711746635046
PAWR	3	3.7844602503044853
PAWR	4	0.7188437668693224
PAWR	5	0.23758912364749568
EID2	1	-2.8429259738465897
EID2	2	-0.7205312208525466
EID2	3	0.5620416000298951
EID2	4	0.16791214124140103
EID2	5	3.2916848400279806
BLZF1	1	-1.4622116736038167
BLZF1	2	-1.269625141656749
BLZF1	3	1.1605566799923162
BLZF1	4	0.29999789953416445
BLZF1	5	1.7389740957278899
MRPL14	1	-3.2604198572104393
MRPL14	2	-0.7933784474878722
MRPL14	3	4.393896059184272
MRPL14	4	-1.215717309041657
MRPL14	5	2.2725513522153853
SYN2	1	3.4182929528793937
SYN2	2	-1.9217441063058127
SYN2	3	-1.6382814463571183
SYN2	4	-0.07820322924737062
SYN2	5	-0.4890887093159015
RAB28	1	-2.27950110693419
RAB28	2	0.22240860397442752
RAB28	3	-0.4739306993626941
RAB28	4	1.1205582030405365
RAB28	5	1.5512966029244073
MTHFD1L	1	-1.8978783375565005
MTHFD1L	2	-0.6754908914510929
MTHFD1L	3	3.725982798405931
MTHFD1L	4	-0.580277382597311
MTHFD1L	5	0.5252937909882136
MPLKIP	1	-0.18502559971059165
MPLKIP	2	-2.2569951555934558
MPLKIP	3	0.23810022810275974
MPLKIP	4	1.8119914333760854
MPLKIP	5	0.5477606293644883
KCTD18	1	-3.30886840225604
KCTD18	2	-0.09993933080597373
KCTD18	3	-0.6272572035940461
KCTD18	4	1.9692152828948988
KCTD18	5	2.3006173427543937
PELO	1	-2.8636527743484717
PELO	2	-0.43547465240958905
PELO	3	4.281975368373967
PELO	4	-0.24215800738376336
PELO	5	0.5909975606222179
VRK3	1	-1.3865991414408152
VRK3	2	-1.094926885528636
VRK3	3	-0.3335537005434266
VRK3	4	1.3103114096936814
VRK3	5	1.618296601577399
CHKB	1	-0.3912781708011618
CHKB	2	-1.7023850155786315
CHKB	3	1.3674631950375815
CHKB	4	0.31422094671508616
CHKB	5	0.824937151098187
MORC4	1	-2.90029812682091
MORC4	2	-0.16729480301695773
MORC4	3	2.717828081794731
MORC4	4	-0.03106009271170619
MORC4	5	1.3409976564693766
RNF112	1	0.4582442949961726
RNF112	2	-1.3198235856359537
RNF112	3	-2.3844509880437754
RNF112	4	0.9251291305545402
RNF112	5	1.7500574892922514
E2F5	1	-2.6259347006160363
E2F5	2	-0.998439442094075
E2F5	3	-0.049135128009244126
E2F5	4	1.7217921837008145
E2F5	5	2.2686112518331982
FADD	1	-3.5220647505221803
FADD	2	-0.8654646277006598
FADD	3	3.0574063897517587
FADD	4	-0.9988400634384516
FADD	5	3.4410591923678706
TWISTNB	1	-2.491655934512895
TWISTNB	2	0.40399385398028814
TWISTNB	3	2.268722462981886
TWISTNB	4	-0.7918222336969604
TWISTNB	5	1.396403309243731
CDK11A	1	0.16756238609781096
CDK11A	2	-2.590120089790695
CDK11A	3	1.2129653956814483
CDK11A	4	0.29097569894756087
CDK11A	5	1.2566236120990073
TBC1D10A	1	-2.2411704201182285
TBC1D10A	2	-0.022498428028819895
TBC1D10A	3	-0.5295559781761701
TBC1D10A	4	-0.41044485160793925
TBC1D10A	5	3.3132467101637015
IL4R	1	-0.7152960056987472
IL4R	2	1.0460233351521033
IL4R	3	2.442200510949906
IL4R	4	-2.6530607862058395
IL4R	5	0.4764529343713341
EDNRA	1	-1.8145539611446093
EDNRA	2	-0.17508403003464584
EDNRA	3	2.2550130666623227
EDNRA	4	-1.2896947971932995
EDNRA	5	1.741956115280758
NLE1	1	-1.6336122077511182
NLE1	2	-1.9023794107091512
NLE1	3	-0.07522777087205938
NLE1	4	3.306905936110272
NLE1	5	0.5517018427033459
ZNF398	1	-1.216344792976529
ZNF398	2	-1.112356942640819
ZNF398	3	-0.15459889137354763
ZNF398	4	1.9464222508392033
ZNF398	5	0.6834074400070393
RGS6	1	-1.8876775394054701
RGS6	2	3.7979703005142844
RGS6	3	0.35823697441699226
RGS6	4	-0.5381676592534139
RGS6	5	-1.5438683740897317
ERI1	1	-2.138775819436636
ERI1	2	0.7725132635095926
ERI1	3	1.1457272764580706
ERI1	4	-1.6374845116152046
ERI1	5	2.3189244447008797
CNIH3	1	-1.3831611498883463
CNIH3	2	1.9136265000642636
CNIH3	3	1.6768299068847552
CNIH3	4	-2.0764574291959015
CNIH3	5	0.34132021072993557
PRKD2	1	-2.317792596630629
PRKD2	2	-0.1507329877132443
PRKD2	3	2.1475911600754034
PRKD2	4	-0.33811592182378575
PRKD2	5	1.4169186679916446
TANGO2	1	1.4590087260090794
TANGO2	2	-1.7637602296177455
TANGO2	3	0.3185233915095241
TANGO2	4	-1.096003537137868
TANGO2	5	1.0308300270230382
ESCO1	1	-1.6456565372961156
ESCO1	2	-0.14844643280070352
ESCO1	3	0.32761618006973625
ESCO1	4	1.199153633207068
ESCO1	5	0.5408412539681293
HILPDA	1	-0.009721974378198092
HILPDA	2	1.2898793131591209
HILPDA	3	-0.4249501496554012
HILPDA	4	-1.0413004341410732
HILPDA	5	0.04071061728963082
TAF8	1	-2.540365622905265
TAF8	2	1.2694800166721218
TAF8	3	-0.5678855242419143
TAF8	4	-0.023954153983377833
TAF8	5	1.9683715466699656
PIGN	1	-2.678558610313578
PIGN	2	0.13911464216555622
PIGN	3	-0.12808125127858738
PIGN	4	0.9226768564553615
PIGN	5	2.010078719305052
MIER2	1	-2.8489854018505687
MIER2	2	-1.6143874202089954
MIER2	3	4.669287742988903
MIER2	4	-0.21218716757848632
MIER2	5	1.4579263047468816
SCRN2	1	-2.407094550677257
SCRN2	2	-0.6768472654464565
SCRN2	3	1.7969695927983953
SCRN2	4	1.1716509316320702
SCRN2	5	0.8321815557408364
SMIM26	1	-2.941147021335971
SMIM26	2	-0.10120562644827395
SMIM26	3	1.7966044341971965
SMIM26	4	0.7577772393820379
SMIM26	5	1.2423454598474664
C9orf3	1	-0.26943712837846767
C9orf3	2	-2.733324537401205
C9orf3	3	0.1539508074584354
C9orf3	4	2.4314469021262473
C9orf3	5	0.582111764010486
TADA2A	1	-1.5772159441637457
TADA2A	2	-1.1219382838211356
TADA2A	3	-1.2912400230358423
TADA2A	4	2.092683430185021
TADA2A	5	1.8150458465743573
WDR20	1	-1.1967366736529852
WDR20	2	0.1853295741843397
WDR20	3	0.3992286987981098
WDR20	4	-0.2040062072305411
WDR20	5	1.0320281572249967
GCFC2	1	-1.7548320592565583
GCFC2	2	-1.184185226628133
GCFC2	3	1.1453516942970718
GCFC2	4	1.2251527018928137
GCFC2	5	1.0739171475695968
FHL3	1	-3.182313688547713
FHL3	2	0.8536277205849969
FHL3	3	1.769326548150522
FHL3	4	-1.2108961962824334
FHL3	5	2.494694143529759
UBTD1	1	-3.2707046199145378
UBTD1	2	1.7857897915565322
UBTD1	3	1.6006240963562741
UBTD1	4	-1.976514934519728
UBTD1	5	2.5216054797016723
CROT	1	0.30775805614497054
CROT	2	0.12402441229904487
CROT	3	-0.6594628427713844
CROT	4	-1.3623567987135734
CROT	5	1.3795478836533919
CACNB1	1	1.642166827903223
CACNB1	2	-1.0041221439636365
CACNB1	3	-0.6008390138507876
CACNB1	4	0.5560656740973418
CACNB1	5	-0.8799087296325886
HGH1	1	-2.398486546283197
HGH1	2	-0.4986044874562715
HGH1	3	1.6693785437925723
HGH1	4	0.8949017305475819
HGH1	5	1.0104203236246154
DXO	1	-0.9666541644878593
DXO	2	-1.5168011740826515
DXO	3	0.8381312045477034
DXO	4	0.8243162911202393
DXO	5	1.1719536913762891
PHF5A	1	-3.2503934638018164
PHF5A	2	-0.7468868005631399
PHF5A	3	0.7121391400704216
PHF5A	4	1.1759347918335943
PHF5A	5	2.6605211169634497
GPSM3	1	0.01456641252110756
GPSM3	2	-0.6126285115698612
GPSM3	3	-2.266882900896451
GPSM3	4	-1.234881127439018
GPSM3	5	3.5587806906749773
ZWINT	1	-1.5096346905026194
ZWINT	2	-1.5878669464307673
ZWINT	3	3.725592420751742
ZWINT	4	-0.6094477433369683
ZWINT	5	1.0594585011509423
PMS1	1	-0.9026791017044131
PMS1	2	-1.3175578514192703
PMS1	3	-0.7041944733190229
PMS1	4	1.8213826119815746
PMS1	5	1.088844880348349
STK16	1	-3.3901951972866446
STK16	2	0.8569367224303219
STK16	3	1.6132309488012881
STK16	4	0.6887796112311941
STK16	5	0.9656004774471151
PCDHGB6	1	0.46903002088568974
PCDHGB6	2	0.7941269551277083
PCDHGB6	3	-1.4243848732901558
PCDHGB6	4	-1.0203325953101494
PCDHGB6	5	0.7599800189837558
CDH23	1	0.3510904801478885
CDH23	2	-0.8745719933417776
CDH23	3	1.7310545075832942
CDH23	4	-0.48804992053057594
CDH23	5	-0.3306836540103377
PACSIN1	1	3.956619950339371
PACSIN1	2	-1.9944942435464883
PACSIN1	3	-1.8224933752456765
PACSIN1	4	-0.02875736075867824
PACSIN1	5	-0.9189063399238493
PCYOX1L	1	-2.402978850367379
PCYOX1L	2	0.2406635732436418
PCYOX1L	3	0.7927190762147976
PCYOX1L	4	1.4047474113633354
PCYOX1L	5	0.4230690180478353
PTCHD1	1	-0.7075460493718896
PTCHD1	2	-0.4550350571489617
PTCHD1	3	-1.9811914324747566
PTCHD1	4	0.3543807716337103
PTCHD1	5	2.41045075115558
TPCN2	1	0.6136936801891479
TPCN2	2	-1.9112316179607716
TPCN2	3	-1.4908431753283835
TPCN2	4	2.377015921858856
TPCN2	5	0.06971405986429248
CTC1	1	0.0013115833702810147
CTC1	2	-0.9658756674668106
CTC1	3	-0.303913952924508
CTC1	4	1.0910785834155694
CTC1	5	0.14318032611175344
NDUFA7	1	-3.5616111500898358
NDUFA7	2	-0.3833600260885017
NDUFA7	3	3.3890130631093305
NDUFA7	4	0.11535496216324027
NDUFA7	5	1.6383404596525093
EFL1	1	-3.6730052191767424
EFL1	2	0.8813757820375343
EFL1	3	3.004894580064652
EFL1	4	-0.7535637983060608
EFL1	5	1.6161206487946356
KCTD21	1	-1.746673536552924
KCTD21	2	0.32378837994533394
KCTD21	3	-0.6810352714267964
KCTD21	4	-0.5071931225971699
KCTD21	5	2.621890619626171
CDCA5	1	-2.0843023054117613
CDCA5	2	-1.6996780614096925
CDCA5	3	3.021704177825941
CDCA5	4	0.26794845234760106
CDCA5	5	1.4810203463344456
ZNF319	1	-2.443350124320816
ZNF319	2	-0.13398590360984206
ZNF319	3	-0.8744799727262649
ZNF319	4	-0.3963853641343176
ZNF319	5	3.9004464174118465
TCEAL5	1	-0.5719709719524781
TCEAL5	2	0.2496594942894685
TCEAL5	3	-3.1173178606932703
TCEAL5	4	-0.08505309399902385
TCEAL5	5	2.8381666072575125
LPCAT3	1	-1.6059947821305942
LPCAT3	2	0.7855821513928092
LPCAT3	3	0.5333688031058725
LPCAT3	4	-1.4477957420831227
LPCAT3	5	1.9953335016034295
PGAP3	1	-2.6327809680829217
PGAP3	2	2.061457976011729
PGAP3	3	-1.582812130666241
PGAP3	4	0.4563757347140173
PGAP3	5	1.558904633655688
MIS18BP1	1	-2.2886159734367073
MIS18BP1	2	-0.6715732215224153
MIS18BP1	3	2.760849964108185
MIS18BP1	4	-0.07603638374339683
MIS18BP1	5	1.1920941974122516
AIFM3	1	-0.322433781158263
AIFM3	2	-1.0908373443102917
AIFM3	3	-1.4762962778764102
AIFM3	4	2.3240141815009125
AIFM3	5	0.3067087586255174
NID2	1	-0.828401655766006
NID2	2	-1.0747647214813352
NID2	3	4.822005624802603
NID2	4	-1.1476221970420826
NID2	5	-0.5253715485162285
FLI1	1	-0.0026461471309888298
FLI1	2	-0.6266241287396607
FLI1	3	-1.79750039850772
FLI1	4	-0.14842023266134313
FLI1	5	2.162022630105376
PPARGC1A	1	-1.0513247733475337
PPARGC1A	2	0.6942375240952086
PPARGC1A	3	-0.9552225757334551
PPARGC1A	4	0.711146009235164
PPARGC1A	5	0.47903714224388483
ZNF589	1	-0.005271914526893991
ZNF589	2	-1.4964932743217616
ZNF589	3	-1.8627692891147318
ZNF589	4	2.1975987027049246
ZNF589	5	0.7906707797673251
ZNF224	1	-0.5091522651936975
ZNF224	2	-0.734044020779412
ZNF224	3	-0.33485486345216414
ZNF224	4	2.0570165888564307
ZNF224	5	-0.4589509335811572
AP1AR	1	-2.1742973493420603
AP1AR	2	-1.0968984664846129
AP1AR	3	-0.06509230663223148
AP1AR	4	1.4814438212329601
AP1AR	5	2.1188437148396813
TMEM200C	1	-3.293131918868915
TMEM200C	2	2.008730085492975
TMEM200C	3	0.06774099577572061
TMEM200C	4	-2.1350886929306947
TMEM200C	5	3.643230164299288
TUSC1	1	-2.6815578566429012
TUSC1	2	-2.301121959283645
TUSC1	3	2.1814270600348196
TUSC1	4	0.7088890284866839
TUSC1	5	2.9640731755569605
MTMR11	1	-2.241391429482637
MTMR11	2	2.939662480672574
MTMR11	3	-0.06641824676906338
MTMR11	4	-2.0433548537397725
MTMR11	5	1.536589250864973
GRIN2A	1	-0.3324790155078311
GRIN2A	2	0.02562751065542387
GRIN2A	3	-0.18838451627558264
GRIN2A	4	-0.19296759978536002
GRIN2A	5	0.6759300728610836
RARRES3	1	-0.9287404955410774
RARRES3	2	-0.7485151736335431
RARRES3	3	-2.3268749558522854
RARRES3	4	-1.0681285179289717
RARRES3	5	4.623588311215812
FDX1	1	-3.2549755527380637
FDX1	2	0.4934692641639327
FDX1	3	-0.7031569576090015
FDX1	4	-0.3307250769301233
FDX1	5	3.9606584334233212
NAA35	1	-1.2526116633777977
NAA35	2	-0.6975537593127349
NAA35	3	-1.8040703545870223
NAA35	4	1.5318841713845317
NAA35	5	1.965264813513511
UBE2QL1	1	0.7351429040231519
UBE2QL1	2	-1.3355714622752708
UBE2QL1	3	-0.5443700062802858
UBE2QL1	4	1.6521779517786501
UBE2QL1	5	-0.6608986871225528
NFU1	1	-2.6766615304496635
NFU1	2	-0.6401446672149936
NFU1	3	0.8847098595035356
NFU1	4	0.6536505786599657
NFU1	5	2.2998143746444883
TMEM100	1	-1.0451105498518436
TMEM100	2	-0.9287638932995651
TMEM100	3	-0.5436749344839542
TMEM100	4	1.21143943523297
TMEM100	5	1.3277293935261738
PRPS2	1	-2.248386424492162
PRPS2	2	0.15100930554645992
PRPS2	3	1.7107605732037752
PRPS2	4	-1.2274451671457438
PRPS2	5	2.2416534078335406
UBALD1	1	0.018284317855360947
UBALD1	2	-2.230877907132669
UBALD1	3	0.4590708338680188
UBALD1	4	0.7685888938599832
UBALD1	5	1.1572033598321185
FLRT3	1	-2.683314530464385
FLRT3	2	3.640024731569054
FLRT3	3	0.1564101969518635
FLRT3	4	-1.9404499754199969
FLRT3	5	1.0367417950989894
BBS4	1	-2.9753459092435373
BBS4	2	-0.18024457728317395
BBS4	3	1.5751937970174033
BBS4	4	0.9799577145478595
BBS4	5	1.3107355700624899
PCDHB10	1	-2.9036603127722533
PCDHB10	2	2.486276473573008
PCDHB10	3	-0.6759256639734903
PCDHB10	4	1.0596391261870093
PCDHB10	5	0.13665369040600894
ZNF335	1	-0.9993278969884035
ZNF335	2	-0.784988531630504
ZNF335	3	1.9940144036203669
ZNF335	4	0.2663268836675195
ZNF335	5	0.1276340892190053
MTHFD2L	1	-0.782358937094383
MTHFD2L	2	-1.5608955985775925
MTHFD2L	3	-1.7497232046828632
MTHFD2L	4	2.0544278009557404
MTHFD2L	5	1.7721395261957475
NKIRAS1	1	-0.6775188290190143
NKIRAS1	2	0.03794382049153502
NKIRAS1	3	-0.5903506890050794
NKIRAS1	4	0.29061312616246837
NKIRAS1	5	0.8745353971184148
PIK3CD	1	-0.6582276750632565
PIK3CD	2	-0.9313951724899324
PIK3CD	3	0.6300584584563952
PIK3CD	4	-1.170858872823497
PIK3CD	5	2.3583723540750166
ZNF154	1	0.591229636283451
ZNF154	2	-0.7922325234386591
ZNF154	3	-1.177404783340857
ZNF154	4	1.0066034265624515
ZNF154	5	0.06147027985796851
SMARCAL1	1	-2.5879258848115185
SMARCAL1	2	-0.9006540104100534
SMARCAL1	3	1.3416822935987756
SMARCAL1	4	-0.5122979716730578
SMARCAL1	5	3.2708286128290007
SHPRH	1	0.5062068648612523
SHPRH	2	-1.6694180865534258
SHPRH	3	-1.3797591706403498
SHPRH	4	2.1741610907525932
SHPRH	5	0.05644035438569558
SNRPA1	1	-1.8493232510949866
SNRPA1	2	-1.5591149892954235
SNRPA1	3	4.230261208173569
SNRPA1	4	-0.8205364331312185
SNRPA1	5	1.2296376549797925
ELAVL2	1	0.9315346244354006
ELAVL2	2	-2.165667050347623
ELAVL2	3	-0.827136187161808
ELAVL2	4	1.9797289359861245
ELAVL2	5	-0.13540447184913948
DRP2	1	-1.4566942000631562
DRP2	2	-0.909432097393941
DRP2	3	-2.791475579703567
DRP2	4	2.4282998298383953
DRP2	5	2.276463431450137
NAP1L2	1	0.9466280872119769
NAP1L2	2	-0.014842453229240037
NAP1L2	3	-3.531770924484994
NAP1L2	4	0.9224098108258018
NAP1L2	5	0.7495524053890277
AKR1C3	1	-0.9595163869664519
AKR1C3	2	0.4260866708406271
AKR1C3	3	-1.1453738965228923
AKR1C3	4	-0.5220002797521306
AKR1C3	5	2.014197370191517
CNNM2	1	-0.8297789770932599
CNNM2	2	-1.6613378149465292
CNNM2	3	0.6062145627976744
CNNM2	4	2.1439417246679997
CNNM2	5	0.042944823102422716
ZNF107	1	-0.051263972321190274
ZNF107	2	-0.8848290829543445
ZNF107	3	-0.7654412872009673
ZNF107	4	0.9160293569040169
ZNF107	5	0.6429942224032946
RTN4RL2	1	-1.9965886849476289
RTN4RL2	2	0.8824673836977285
RTN4RL2	3	-1.147020144883152
RTN4RL2	4	-1.0908675576256537
RTN4RL2	5	3.257443415219642
CCNA2	1	-2.598611209490901
CCNA2	2	-1.15657133424125
CCNA2	3	3.8710334524275063
CCNA2	4	-0.4401700446177263
CCNA2	5	1.5452211678944618
FSTL3	1	-1.2417750420540863
FSTL3	2	1.2033563376746752
FSTL3	3	2.393504096997843
FSTL3	4	-1.1428813288714688
FSTL3	5	-0.5552058928187936
CACNA1C	1	0.5584895704758108
CACNA1C	2	-2.0489447512189423
CACNA1C	3	2.703037455778561
CACNA1C	4	-0.9365025743509585
CACNA1C	5	0.34460492411743127
SUPV3L1	1	-1.3996726975730966
SUPV3L1	2	-0.3257020260471091
SUPV3L1	3	1.6487406932374271
SUPV3L1	4	0.40514637296914224
SUPV3L1	5	0.22648869721987347
DOCK5	1	-0.6786950979112573
DOCK5	2	1.3922477560361435
DOCK5	3	2.2008519265592437
DOCK5	4	-1.1323129340887625
DOCK5	5	-1.2357326159914448
PLA2G6	1	0.28367747259051107
PLA2G6	2	-1.8398686192505285
PLA2G6	3	-2.227749131160715
PLA2G6	4	1.2750280347615461
PLA2G6	5	2.011423178852687
C5orf30	1	-1.7648268158046516
C5orf30	2	-0.5819242881408376
C5orf30	3	1.1142174957779452
C5orf30	4	1.1799983197438402
C5orf30	5	0.5361388053130342
IL17RC	1	-3.613362647494135
IL17RC	2	0.7095156388863683
IL17RC	3	1.831910899012042
IL17RC	4	-1.4883295924783007
IL17RC	5	3.345705470133344
CYP1B1	1	0.07740481050797018
CYP1B1	2	0.11425123222543772
CYP1B1	3	3.3835009653690897
CYP1B1	4	-1.6793976406985138
CYP1B1	5	-1.1250388997266279
ARMC5	1	-1.9380070830452063
ARMC5	2	0.06745642797923791
ARMC5	3	-1.0686150214691208
ARMC5	4	0.27654893781579987
ARMC5	5	2.6183943732899118
ARL15	1	-2.8117144524514766
